hour,kind,name,from_w,to_w,loading_percent,p_from_mw
h_24,line,69 kV Buena Vista – La Romana,WLROMF,WBVISF,40.52232735223333,30.13834300119876
h_24,line,69 kV SPM – ZF SPM Chentec_a,WSPM1F,WXSPMF,64.75090982565706,28.80794883386232
h_24,line,69 kV SPM – Boca Chica(Cementos)_a,WSPM1F,WXCIGF,28.109079134900416,16.37526617527926
h_24,line,69 kV Hato Mayor 2 – SPM_c,,WXCSUF,0.22192678578517125,5.4975147175063166e-14
h_24,line,69 kV SPM – ZF SPM Chentec_c,WSESEF,WXZSPF,50.05483078021021,28.085766367271543
h_24,line,69 kV Derivación Consuelo,WXCSUF,WCSULF,20.83663182342522,7.795836781630598
h_24,line,69 kV Derivación Yamasá,WYAMAF,WXYAMF,51.06770524763261,-17.33143541123751
h_24,line,69 kV Buena Vista – Higüey_a,WBVISF,WXCHAF,47.28036111017717,18.24439942186322
h_24,line,69 kV Buena Vista – Higüey_b,WXCHAF,WXBENF,46.58670204930775,17.6360286266706
h_24,line,69 kV SPM – Boca Chica(Cementos)_g,WXCATF,WCAYAF,11.83409078521288,0.7089538619807003
h_24,line,69 kV SPM – Boca Chica(Cementos)_f,WCAYAF,WXGAVF,14.75265831301419,-6.926775255510146
h_24,line,69 kV SPM – Boca Chica(Cementos)_e,WXGAVF,WXCNAF,17.35583521836699,-7.989233684967674
h_24,line,69 kV SPM – Boca Chica(Cementos)_d,WXHHIF,WXCNAF,17.248174208260732,8.076203130618318
h_24,line,69 kV SPM – Boca Chica(Cementos)_c,WXCIGF,WXHHIF,18.281453463613033,8.9523431020397
h_24,line,69 kV Cítricos Nacionales – INCA km 22_d,WXCDAF,WXCPVF,29.82413985755435,-12.380432304238195
h_24,line,69 kV Derivación Hato Nuevo,WXHNUF,WHNUEF,19.821726806664575,7.9512401726510795
h_24,line,69 kV Derivación MERCASID_a,WXPETF,WXGPEF,18.433005307191642,12.932514216090652
h_24,line,69 kV Arroyo Hondo – Capotillo_b,WXMALF,WXPETF,19.638720275899534,13.805570009771454
h_24,line,69 kV Arroyo Hondo – Capotillo_a,WAHONF,WXMALF,23.221664816021846,16.512543833443885
h_24,line,69 kV Bayona – Palamara_c,WXPDIF,WXCABF,61.86723635470119,44.04326499309357
h_24,line,69 kV Derivación ZF Los Alcarrizos_b,WXCBYF,WXDISF,34.7582566975043,24.758235685862577
h_24,line,69 kV Derivación ZF Los Alcarrizos_a,WXCABF,WXCBYF,50.543322509823795,35.73682426062149
h_24,line,69 kV Palamara – Plastifar_b,WNOVOF,WXNOVF,22.869987343285754,16.999342598183382
h_24,line,69 kV Cítricos Nacionales – INCA km 22_a,WXCINF,WCINAF,1.0433744747577671,0.4221912778581552
h_24,line,69 kV Derivación Campamento 16 Agosto,WXCDAF,WCDAGF,1.247437670551593,0.5230492416928532
h_24,line,69 kV Cítricos Nacionales – INCA km 22_e,WXCPVF,WINCAF,36.26543961520633,-15.113972188906411
h_24,line,69 kV Cítricos Nacionales – INCA km 22_c,WXCDAF,WXPCGF,28.596891028079956,11.857383062545932
h_24,line,69 kV Derivación Ciudad Satélite,WXCSAF,WCSATF,16.38062986071957,12.6117828248692
h_24,line,69 kV Metropolitano – Listín Diario_d,WXBPOF,WLDIAF,0.3534839093490139,0.14650913628159276
h_24,line,69 kV Derivación Oleoducto FALCONDO,WXOFAF,WOFALF,0.05304682220774161,0.014500078453034552
h_24,line,69 kV Derivación Cervecería Bohemia,WXBOHF,WCBOHF,3.1407898572463884,2.175144906898537
h_24,line,69 kV Metropolitano – Listín Diario_c,WXHACF,WXBPOF,2.202849258894969,0.9243467371676266
h_24,line,69 kV Bayona – CAASD Bayona_a,WBAYOF,WXCBAF,2.30159772873267,1.6675596188586994
h_24,line,69 kV Derivación Grupo Haché,WGHACF,WXHACF,0.47594750833687366,-0.212322289999558
h_24,line,69 kV Metropolitano – Listín Diario_b,WXCODF,WXHACF,1.5130929794111803,1.1366807601899251
h_24,line,69 kV Hainamosa – Boca Chica(Tamarindo)b,WXTMRF,WXAORF,54.93082913138443,22.10657641734763
h_24,line,69 kV Derivación Acueducto Oriental,WXAORF,WAORIF,21.529418497586402,12.094546310931916
h_24,line,69 kV Dajao – Sabana Perdida_a,WDJAOF,WXTDAF,33.86752218165998,44.79178354635961
h_24,line,69 kV Los Mina – Templástica_a,WXMEGF,WLMINF,23.303377739374444,-11.858176571667734
h_24,line,69 kV Derivación Megacentro,WXMEGF,WMEGAF,1.9832434001239116,1.3778621252710308
h_24,line,69 kV Derivación Grupo Alaska,WXGALF,WGALAF,1.8531584890094834,0.7289389481757871
h_24,line,69 kV Los Mina – Templástica_b,WXMEGF,WXTAMF,21.56566456306086,10.480314446395802
h_24,line,69 kV Los Mina – Templástica_c,WTEMPF,WXTAMF,37.634164361829434,-10.471859079997289
h_24,line,69 kV Invivienda – Villa Duarte_b,WXGPLF,WXINVF,37.90740749011305,27.060127874350442
h_24,line,69 kV Los Mina – Timbeque,WLMINF,WDESPF,22.89708372854404,-16.803008711050385
h_24,line,69 kV Capotillo – Timbeque,WDESPF,WCAPOF,73.37845921580939,52.15774056658611
h_24,line,69 kV Dajao – Sabana Perdida_b,WXTDAF,WSPERF,43.856164998359944,29.463750058078908
h_24,line,69 kV Boca Chica – Mata de Palma_c,WXKVEF,WXKVNF,21.961780485652977,15.381081289983426
h_24,line,69 kV INCA km 22 – Palamara_a,WXCSAF,WINCAF,42.213149214028135,31.707728250738317
h_24,line,69 kV Boca Chica – La Caleta,WXKVEF,WLCALF,13.39385000563148,-9.75676382335787
h_24,line,69 kV Boca Chica – ZF Las Americas_d,WLCALF,WXLC2F,19.182897573070907,13.042180961973585
h_24,line,69 kV Boca Chica – ZF Las Americas_b,WXPC2F,WXPCIF,57.83259373554838,-40.99067851230819
h_24,line,69 kV Derivación ZF Gildan,WXMPAF,WZGILF,5.442917487638203,3.7556809806740796
h_24,line,69 kV Boca Chica – Mata de Palma_g,WXMPAF,WXGUEF,6.267908893404066,-4.397965879314853
h_24,line,69 kV Derivación Acueducto Brujela_b,WXCA2F,WABRUF,21.08029411832064,10.87338878163126
h_24,line,69 kV Derivación Aero Las Américas,WXLC2F,WAAMEF,3.9210194962802625,2.78786749399131
h_24,line,69 kV Boca Chica – ZF Las Americas_e,WXLC2F,WXZAMF,15.335624776637214,10.25188629712208
h_24,line,69 kV Boca Chica – ZF Las Americas_f,WXZAMF,WZAMEF,13.737117938417217,9.346678348387753
h_24,line,69 kV Derivación Multiform,WXIISF,WMULTF,6.892304971383904,2.662137369351224
h_24,line,69 kV Derivación INCA La Isabela_a,WXINAF,WXIISF,7.158377269082155,2.7697267922366398
h_24,line,69 kV Dajao – Monte Plata Solar_c,WMPLAF,WXYAMF,51.80756453302293,-29.380441195033637
h_24,line,69 kV Derivación Smurfit Kappa,WSKAPF,WXSKAF,1.2294186985871751,-0.8722710699982709
h_24,line,69 kV Palamara – Bco Nacional Vivienda_b,WXAHGF,WXALIF,26.113949900645228,-13.943000725403612
h_24,line,69 kV INCA km 22 – Palamara_b,WXCSAF,WXIPSF,58.29067703706375,-44.31951107561425
h_24,line,69 kV Dajao – Monte Plata Solar_b,WXSPRF,WXYAMF,80.96918738527657,48.71866244316816
h_24,line,69 kV Derivación Molinos del Ozama,WXMOLF,WMOZAF,3.2909161717118876,2.2453511151147554
h_24,line,69 kV Derivación Grupo Malla,WXMALF,WGMALF,6.316677390762984,2.6793899242224173
h_24,line,69 kV Boca Chica – Mata de Palma_b,WXCA2F,WXKVEF,9.09445700679889,5.633985456172794
h_24,line,69 kV Invivienda – Villa Duarte_c,WXGALF,WXGPLF,41.922728821084206,30.073178674405348
h_24,line,69 kV Palamara – Bco Nacional Vivienda_c,WXAHGF,WBNVIF,25.832681330550738,13.731935750978808
h_24,line,69 kV Derivación Aeropuerto El Higüero,WXAHGF,WAHIGF,0.37510618075657925,0.21106497442710637
h_24,line,69 kV Derivación ZF Los Alcarrizos_c,WXDISF,WZALCF,25.76968460439873,18.296418069956342
h_24,line,69 kV Invivienda – Villa Duarte_a,WXINVF,WINVIF,31.898140636588323,22.5582811190194
h_24,line,69 kV Derivación Acueducto La Isabela,WXALIF,WALISF,0.6476192394873109,0.34934750926050395
h_24,line,69 kV Invivienda – Villa Duarte_d,WVDU1F,WXGALF,42.969208120855754,30.925845670215306
h_24,line,69 kV Timbeque – Villa Duarte_b,WXMOLF,WVDU1F,35.02638877064454,25.790907000561486
h_24,line,69 kV Hainamosa – Boca Chica(Tamarindo)a,WHNS1F,WXTMRF,60.479562130839994,25.15713529816544
h_24,line,69 kV Hainamosa – Invivienda,WHNS1F,WXTH1F,61.69324671254365,44.59416415053505
h_24,line,69 kV Hainamosa – Boca Chica(Tamarindo)c,WXBASF,WXAORF,34.8956761734942,-9.824982981035445
h_24,line,69 kV Boca Chica – ZF Las Americas_c,WXPC2F,WLCALF,55.951109044385326,39.869362199306956
h_24,line,69 kV Boca Chica – Mata de Palma_f,WXZBVF,WXGUEF,20.428969364592177,11.965810454604375
h_24,line,69 kV Palamara – Madre Vieja_b,WXPA1F,WXPA2F,46.635803939400404,30.507800195245416
h_24,line,69 kV Bayona – Multiparques,WMLTPF,WBAYOF,19.49445330333017,14.401812308027154
h_24,line,69 kV Dajao – Monte Plata Solar_d,WMPLAF,WMPSOF,0.0025042403068218505,-9.406879095418963e-12
h_24,line,69 kV Derivación Kilómetro 24,WXKVNF,WKVENF,8.392256973934789,5.633569729541248
h_24,line,69 kV Arroyo Hondo – Palamara_a,WXPLAF,WAHONF,6.630897290916031,9.835434673832339
h_24,line,69 kV Arroyo Hondo – Palamara_b,,WXPLAF,0.08281239923310697,3.2785970873694536e-15
h_24,line,69 kV Boca Chica – ZF Las Americas_a,WBCHIF,WXPCIF,61.3954419853273,43.88359348983856
h_24,line,69 kV Boca Chica – SPM_a,WXCATF,WBCHIF,30.981981067403076,-22.80884592534345
h_24,line,69 kV Bayona – Palamara_d,WGPALF,WXPDIF,64.5820030172008,46.29288242014591
h_24,line,69 kV Palamara – Plastifar_a,WPALBF,WNOVOF,29.863827403063166,22.09782376655133
h_24,line,69 kV INCA km 22 – Palamara_e,WGPALF,WXPLCF,71.21088169587827,55.169891930676016
h_24,line,69 kV Palamara – Bco Nacional Vivienda_a,WGPALF,WXALIF,26.73390249971346,14.343787046161921
h_24,line,69 kV Timbeque – Timbeque 2,WDESPF,WTI22F,96.93225973797979,-128.81895179295876
h_24,line,69 kV La Cuarenta – Timbeque 2_c,WXTTIF,WTI22F,28.78303228102366,-20.32190541334772
h_24,line,69 kV Estrella del Mar 3 – Timbeque 2,WEMB3F,WTI22F,91.26164591936629,146.99999999993366
h_24,line,69 kV Estrella del Mar 3 – Timbeque,WDESPF,WEMA3F,0.47070754453746083,0.7059937884429365
h_24,line,69 kV La Cuarenta – Timbeque 2_b,WXINAF,WXTTIF,27.604905255861823,-19.478588062495216
h_24,line,69 kV Derivación Metropolitano,WXHE1F,,0.16228432251846686,8.346137388456875e-07
h_24,line,69 kV Boca Chica – Mata de Palma_h,WXMPAF,WXLPAF,0.8834295825951223,0.6422848986413247
h_24,line,69 kV Cítricos Nacionales – INCA km 22_b,WXPCGF,WXCINF,23.648440103957462,9.619033962334667
h_24,line,69 kV Derivación Base Aerea San Isidro,WXBASF,WBASIF,21.928691564997482,7.128709986946946
h_24,line,69 kV Derivación Tamarindo,WTAMAF,WXTMRF,5.71168152558421,-3.038041460999985
h_24,line,69 kV Derivación INCA La Isabela_b,WIISAF,WXIISF,0.27193348988786686,-0.10622999999671476
h_24,line,69 kV Dajao – Monte Plata Solar_a,WDJAOF,WXSPRF,91.27085951671627,56.4242597239314
h_24,line,69 kV Arroyo Hondo – Kilómetro 10.5_b,WKDMEF,WXCARF,57.25342501804407,-38.66909990798207
h_24,line,69 kV Arroyo Hondo – Kilómetro 10.5_a,WAHONF,WXCARF,59.544885164295366,40.408567975007294
h_24,line,69 kV Hainamosa – Boca Chica(Tamarindo)d,WXBASF,WXMARF,24.46806988490915,2.6962729940896564
h_24,line,69 kV Hainamosa – Boca Chica(Tamar(1),WXMARF,WXZBVF,24.588217157301898,2.6797325504079796
h_24,line,69 kV Boca Chica – Mata de Palma_e,WXZBVF,WXGRMF,17.28951542430929,-9.296476263581726
h_24,line,69 kV Boca Chica – Mata de Palma_d,WXGRMF,WXKVNF,16.98988680415955,-9.708798981203726
h_24,line,69 kV Derivación ZF Multinodal Caucedo,WXPCIF,WZMCAF,6.2755067064371906,2.5781376187544067
h_24,line,69 kV Boca Chica – Acueducto Brujuela_a,WXCA2F,WXCATF,34.37428857261102,-21.982961340802344
h_24,line,69 kV Derivación Cartonera del Caribe_b,WCCARF,WXZAMF,1.7204262049458598,-0.8947487499987812
h_24,line,69 kV Bayona – Palamara_a,,WXHNUF,0.029562086118107907,-3.239484968777317e-13
h_24,line,69 kV Bayona – Palamara_b,WXHNUF,WXCABF,11.346164968299064,-7.951240177956939
h_24,line,69 kV Arroyo Hondo – Capotillo_c,WXPETF,WXSKAF,1.215683646396158,0.8723138900956335
h_24,line,69 kV Arroyo Hondo – Capotillo_d,WXSKAF,,0.016533332418240242,9.196706550025559e-10
h_24,line,69 kV Palamara – Plastifar_c,WXNOVF,WPLASF,16.94257779901977,7.150375344611335
h_24,line,69 kV Derivación Plastifar,WXNOVF,WXPLAF,13.255226416293963,9.839751598043863
h_24,line,69 kV La Cuarenta – Timbeque 2_a,WXINAF,WLCUAF,23.55600971132181,16.70886127025871
h_24,line,69 kV Timbeque – Villa Duarte_a,WDESPF,WXMOLF,37.74147567714881,28.05488446142302
h_24,line,69 kV Derivación G. Ramos Charles,WXINVF,WGRCHF,1.3397520913801708,0.5239489587397728
h_24,line,69 kV Derivación ZF San Isidro,WZSISF,WXZHAF,9.353810644008236,-3.9374037197229024
h_24,line,69 kV INCA km 22 – Palamara_d,WXPLCF,WXIPSF,70.59291761343418,54.528134128293836
h_24,line,69 kV Arroyo Hondo – La Cuarenta,WAHONF,,0.07495602341776632,8.419311572929938e-08
h_24,line,69 kV Los Mina – Villa Duarte,WLMINF,WVDU1F,22.25084764898109,-8.15353131835644
h_24,line,69 kV Hainamosa – Invivienda_a,WXTH1F,WINVBF,61.709105618855766,44.5039761414537
h_24,line,69 kV Palamara – Madre Vieja_g,WXARDF,WXTISF,36.96163322506102,27.09409377843133
h_24,line,69 kV Palamara – Madre Vieja_h,WXTISF,WMVIEF,36.51810875479488,27.033444768350286
h_24,line,69 kV Boca Chica – Mata de Palma_a,WXLPAF,WMPALF,0.15734676449396573,8.21949636027162e-07
h_24,line,69 kV Derivación ZF San Isidro_a,WXZHAF,WXINVF,9.336977367388803,-3.9425189412591752
h_24,line,69 kV Derivación Parque Industrial DISDO,WXDISF,WDISDF,9.012043008100061,6.451229106970015
h_24,line,69 kV Derivación Maranatha,WXMARF,WMARAF,0.10081229899486285,2.1025461666095824e-07
h_24,line,Derivación 69 kV CCN,WPLCCF,WXPLCF,0.656058366457196,-0.48196380899978325
h_24,line,69 kV Derivación Templastisa_a,WXTH1F,WXTH2F,0.009990274794820748,2.5018235496849326e-10
h_24,line,69 kV Derivación Templastisa_b,WXTH2F,WTHAIF,0.00678584746342269,6.27001843636763e-11
h_24,line,69 kV Dajao – Martí,WDJAOF,WMARTF,0.18317520491376527,1.3279903841476608e-06
h_24,line,69 kV Derivación Las Parras,WXLPAF,WLPARF,0.9211716881100132,0.642200690622983
h_24,line,69 kV Derivación ZF Hainamosa,WXZHAF,WZHAIF,0.014943259371534326,3.853478949303925e-10
h_24,line,345 kV Bonao 3 – El Naranjo L1,WNAR3D,WBO31D,16.088249252852048,-188.8938467048713
h_24,line,345 kV Bonao 3 – El Naranjo L2,WNAR3D,WBO31D,16.088249252852048,-188.8938467048713
h_24,line,345 kV Bonao 3 – Julio Sauri_a,WXJS3D,WBO31D,10.379690667952216,124.18034658539179
h_24,line,345 kV Bonao 3 – Julio Sauri_b,WXJS3D,WJSA1D,10.344612252670208,-124.18034658539368
h_24,line,230 kV Bonao 3 – PVDC_a,WXPV1D,WXBO2D,26.14347116524552,-122.8310167247244
h_24,line,230 kV Bonao 3 – Quisqueya 2_a,WXPV3D,WXBO2D,4.509263135748628,-17.66851140571453
h_24,line,230 kV Bonao 3 – Quisqueya 2_b,WQU21D,WXPV3D,4.077364292156054,-17.63208116122995
h_24,line,230 kV PVDC – Quisqueya 1_b,WQU21D,WXPV2D,3.6999984066030285,11.900766123595508
h_24,line,230 kV PVDC – Quisqueya 1_a,WPVDCD,WXPV2D,2.6374309494172454,-11.881072945309635
h_24,line,230 kV Bonao 3 – PVDC_b,WXPV1D,WPVDCD,25.967433072976675,122.83101672472701
h_24,line,345 kV Bonao 3 – Guerra_a,WXJS4D,WBO31D,4.222319536442395,44.45244658457331
h_24,line,345 kV Guerra – Julio Sauri_b,WXGUED,WJSA1D,5.583508079426101,-56.348093129927676
h_24,line,345 kV Julio Sauri – Punta Catalina L1,WPCA1D,WJSA1D,17.76303477882502,284.7928319773289
h_24,line,345 kV Bonao 3 – Guerra_b,WXJS4D,WGUE2D,4.822807730319398,-44.45244658457278
h_24,line,345 kV Guerra – Julio Sauri_a,WXGUED,WGUE2D,6.235754357406962,56.348093129885136
h_24,line,138 kV SPM – SPM 2_b,WXLO3E,WSP2CE,48.285865322584144,-64.82337296038713
h_24,line,138 kV Los Orígenes – SPM 2_b,WXLO2E,WSP2CE,42.65896557230537,-57.60058749626518
h_24,line,138 kV Cotoperí – La Romana,WCOTAE,WLROME,16.748891813946454,-23.82275858860364
h_24,line,138 kV Coastal – SPM_b,WSPMAE,WXCO1E,42.76841151405307,65.7304984629151
h_24,line,138 kV Cumayasa – SPM_b,WSPMAE,WXCO2E,50.68891133081075,77.780374800075
h_24,line,138 kV CEMEX – SPM 2,WCEMEE,WSP2CE,14.407009074196722,-45.1337365131204
h_24,line,138 kV Juan Dolio – SPM 2_a,WXJD3E,WJDO1E,19.98675322606163,62.776263283479025
h_24,line,138 kV Juan Dolio – SPM 2_b,WXJD3E,WSP2CE,19.971222869578348,-62.77626328347824
h_24,line,138 kV CIP La Luisa – SPM 2_b,WSP2CE,WXCL3E,12.635008004068151,39.36453133944018
h_24,line,138 kV El Seibo – Higüey,WESEIE,WHIGUE,15.557269916183728,23.046839687767342
h_24,line,138 kV SPM – SPM 2_a,WXLO3E,WSPMAE,41.36976819434596,64.82337296039053
h_24,line,138 kV Los Orígenes – SPM 2_a,WXLO2E,WLORIE,36.547512476966844,57.60058749626484
h_24,line,138 kV Los Orígenes – SPM_b,WSPMAE,WXLO1E,39.149643056111884,-57.45289836400757
h_24,line,138 kV Los Orígenes – SPM_a,WXLO1E,WLORIE,39.14218282533351,-57.46629758292558
h_24,line,138 kV CIP La Luisa – SPM 2_a,WXCL3E,WCLUIE,12.64173249628984,39.21695434982727
h_24,line,138 kV Derivación Sultana del Este,WSESTE,WXSESE,13.73611641487954,43.49997631695797
h_24,line,138 kV San Pedro Bio-Energy – SPM 2_b,WXSP1E,WSP2CE,10.248614050200592,-32.46218929651236
h_24,line,138kV SP Bio-Energy – SPM_a,WSPBEE,WXSP2E,18.757167444663363,56.984416962835915
h_24,line,138kV SP Bio-Energy – SPM_b,WXSESE,WXSP2E,18.769954227124,-56.95944018342376
h_24,line,138 kV San Pedro Bio-Energy – SPM 2_a,WXSP1E,WSPBEE,10.249038108620043,32.462189296505144
h_24,line,138 kV Cotoperí – Higüey,WCOTAE,WHIGUE,16.93274160172775,23.822758588603786
h_24,line,138 kV Cumayasa – La Romana_b,WXCU2E,WLROME,50.72190511269443,76.42599401558479
h_24,line,138 kV Coastal – La Romana_c,WXCU3E,WLROME,42.99044180250005,64.56616562790262
h_24,line,138 kV El Soco – SPM 2_b,WXPSEE,WSP2CE,38.774108215232374,-58.465703815802094
h_24,line,138 kV El Seibo – Hato Mayor 2,WHMA2E,WESEIE,21.7427670872007,32.601893409375855
h_24,line,138 kV El Soco – Hato Mayor 2_a,WXES2E,WESOCE,38.79306308003747,-58.423108716897644
h_24,line,138 kV El Soco – SPM 2_a,WXPSEE,WESOCE,38.78359630184214,58.46570381580414
h_24,line,138 kV El Soco – Hato Mayor 2_b,WXES2E,WHMA2E,39.063836951984165,58.423108716898334
h_24,line,138 kV Cumayasa – SPM_a,WXCU1E,WCUMAE,50.84222702257897,76.54820326661971
h_24,line,138 kV Cumayasa – La Romana_a,WCUMAE,WXCU2E,50.66801286922132,76.43780821965393
h_24,line,138 kV Cumayasa – SPM_c,WXCO2E,WXCU1E,50.840210444419945,77.37503723930556
h_24,line,138 kV Coastal – La Romana_b,WXCO3E,WXCU3E,42.93300958872861,65.15553472637714
h_24,line,138 kV Coastal – SPM_a,WXCO1E,WCOAPE,42.7989776295563,65.44201298373657
h_24,line,138 kV Coastal – La Romana_a,WCOAPE,WXCO3E,42.786430738391104,65.2689116368093
h_24,line,138kV SP Bio-Energy – SPM_c,WXSESE,WSPMAE,64.4314886140281,100.45395433618498
h_24,line,138 kV Bonao 2 – Palamara L2,WBO21E,WPAL1E,37.72546054057063,-47.54567646008783
h_24,line,138 kV Bonao 2 – Palamara L1,WBO21E,WPAL1E,37.72546054057063,-47.54567646008783
h_24,line,138 kV Canabacoa – ZF Santiago_b,WXNIBE,WCAN1E,11.08932228390522,14.684646096118392
h_24,line,138 kV Navarrete 2 – Valverde Mao_a,WNA21E,WXCE2E,6.188796743945331,7.117040199847821
h_24,line,138 kV La Gallera – ZF Santiago,WLGA1E,WZSA1E,33.36212221428011,-51.52653713407634
h_24,line,138 kV Canabacoa – Nibaje_a,WCAN1E,WXNI3E,15.013242010189362,19.348880537949096
h_24,line,138 kV Canabacoa – La Gallera,WLGA1E,WCAN1E,5.407394206202805,-5.416422453952665
h_24,line,138 kV Bonao 2 – Canabacoa L1,WBO21E,WCAN1E,15.043452440317779,20.211816549155913
h_24,line,138 kV Bonao 2 – Canabacoa L2,WBO21E,WCAN1E,15.043452440317779,20.211816549155913
h_24,line,138 kV Canabacoa – Tavera L1,WTAV2E,WCAN1E,10.454825384982067,22.38319669551447
h_24,line,138 kV Canabacoa – Tavera L2,WTAV2E,WCAN1E,10.454825384982067,22.38319669551447
h_24,line,138 kV Agua Clara – Navarrete 2_c,WNA21E,WXCE1E,12.673908115541405,-19.712993445255275
h_24,line,138 kV Navarrete 2 – Valverde Mao_b,WXCE2E,WVMA1E,6.451945267703506,7.103201437918957
h_24,line,138 kV Nagua 2 – Pimentel,WPIM1E,WNAG2E,50.000243291196654,76.17442974331765
h_24,line,138 kV Pimentel – SFM,WSFM1E,WPIM1E,24.216629947117383,-30.567619796427596
h_24,line,138 kV Los Guzmancito – Puerto Plata 2_b,WPP21E,WXLG2E,29.230433964096754,-91.69759393959059
h_24,line,138 kV Monción – Valverde Mao_a,WMONCE,WXCQ2E,10.724321478518144,16.769758596772586
h_24,line,138 kV Monción – Valverde Mao_b,WXCQ2E,WVMA1E,10.751451451990016,16.743909598939034
h_24,line,138 kV Dajabón – Santiago Rodríguez_b,WSRODE,WXSR2E,4.19589070101019,6.418822528263086
h_24,line,138 kV Monción – Santiago Rodríguez_b,WXSR1E,WXCQ1E,20.235181121561123,-29.838750507076288
h_24,line,138 kV Monción – Santiago Rodríguez_a,WXCQ1E,WMONCE,20.061642602194812,-29.952503034506545
h_24,line,138 kV Dajabón – Santiago Rodríguez_a,WDAJAE,WXSR2E,4.629793780264728,-6.405245228632698
h_24,line,138 kV Moca – Salcedo,WMOCAE,WSALCE,42.05646553300632,64.3659301113033
h_24,line,138 kV Salcedo – SFM,WSALCE,WSFM1E,30.34631423498145,44.87307596952099
h_24,line,138 kV Sánchez – Samaná,WSANCE,WSAMAE,9.15642670882325,12.613526452533916
h_24,line,138 kV Nagua 2 – Sánchez,WNAG2E,WSANCE,22.707678864910267,33.36265013137879
h_24,line,138 kV Canabacoa – Moca,WCAN1E,WMOCAE,58.695170692949695,90.92832303097788
h_24,line,138 kV Canabacoa – ZF Santiago_a,WZSA1E,WXNIBE,11.13460876238597,14.697132323289958
h_24,line,138 kV Nibaje – ZF Santiago_b,WZSA1E,WXNI2E,30.603921965490038,40.807223747300824
h_24,line,138 kV Puerto Plata 2 – ZF Santiago L2,,,,0.0
h_24,line,138 kV Puerto Plata 2 – San Felipe L2,WSFEL2,WPP21E,0.06984542958679135,-2.844165677789812e-12
h_24,line,138 kV López Angostura – Tavera,WLANGE,WTAV2E,5.054746033756723,6.93967140395116
h_24,line,138 kV Bonao 2 – Bonao 3 L1,WBO31E,WBO21E,5.942638842186041,14.335119192608905
h_24,line,138 kV El Naranjo – Puerto Plata 2_a,WNAR1E,WXNV2E,6.98182883851001,19.458633439680405
h_24,line,138 kV Bonao 2 – Bonao 3 L2,WBO31E,WBO21E,5.942638842186041,14.335119192608905
h_24,line,138 kV Monción – Santiago Rodríguez_c,WXSR1E,WSRODE,20.245090943285234,29.83875050707649
h_24,line,138 kV Puerto Plata 2 – San Felipe L1,,,,0.0
h_24,line,138 kV Agua Clara – Navarrete 2_b,WXCE1E,WXAC2E,12.771883711856201,-19.77650748858327
h_24,line,138 kV Guanillo – Guayubín_b,WXGN1E,WGUAYE,20.581859227777972,31.353501471380675
h_24,line,138 kV Agua Clara – Guanillo_b,WXAC1E,WXGN2E,6.1846650034096635,8.475737006642424
